"","Date","GSPC_ret","MMM_ret","A_ret","SLV_ret"
"30","2004-06-01",0.0179889987714326,0.0690816502886522,0.139299410080227,0
"31","2004-07-01",-0.0342905195200263,-0.0849903115804712,-0.186817152784804,0
"32","2004-08-01",0.00228735032336913,0,-0.139017096775596,0
"33","2004-09-01",0.00936387552683882,-0.024556334973889,0.0521953596459306,0
"34","2004-10-01",0.0140142436909398,-0.0300108485842797,0.161798307992902,0
"35","2004-11-01",0.0385949362959705,0.0260408271009382,-0.0865917267947348,0
"36","2004-12-01",0.0324582128432052,0.035719666915329,0.0528613162769445,0
"37","2005-01-01",-0.025290467442294,0.027903123362554,-0.0825727093966853,0
"38","2005-02-01",0.0189033461321133,-0.00497874056978309,0.0854813860562251,0
"39","2005-03-01",-0.0191176555602897,0.0259742017770879,-0.0749997793511278,0
"40","2005-04-01",-0.0201085820832635,-0.107597150262209,-0.0653152072188797,0
"41","2005-05-01",0.0299520466312087,0.00235450280451954,0.157108113733995,0
"42","2005-06-01",-0.000142714179867776,-0.051579666955272,-0.0412324099193982,0
"43","2005-07-01",0.0359682869036184,0.0373447561176987,0.13987752625196,0
"44","2005-08-01",-0.0112221045986001,-0.0513337053534518,0.225610772749716,0
"45","2005-09-01",0.00694902431673361,0.0371403942764286,0.0183453171854739,0
"46","2005-10-01",-0.0177407799323135,0.0357139135716389,-0.0225955433914129,0
"47","2005-11-01",0.0351860965190933,0.0329033164677985,0.114027421104445,0
"48","2005-12-01",-0.000952349317196455,-0.00722440253806633,-0.0664608693811316,0
"49","2006-01-01",0.0254667713411081,-0.0612901445995216,0.0186243214721793,0
"50","2006-02-01",0.00045315772835619,0.0115460565021557,0.0616333407353384,0
"51","2006-03-01",0.0110958104088896,0.0350407256388598,0.0430552461188378,0
"52","2006-04-01",0.0121556529178442,0.128683394379082,0.0231692672793766,0
"53","2006-05-01",-0.0309169165382032,-0.0207189064241249,-0.091879086044305,-0.0857225594927877
"54","2006-06-01",8.65965045959705e-05,-0.0293983201875535,-0.0954428583649148,-0.11791259818246
"55","2006-07-01",0.00508587880345335,-0.128389814397919,-0.0988591336876666,0.0247778098932132
"56","2006-08-01",0.0212741931150264,0.0184663428270473,0.130801687763713,0.130792819580108
"57","2006-09-01",0.0245662979677823,0.0446764231630263,0.0164797941120189,-0.112875718903682
"58","2006-10-01",0.0315080035853956,0.0593931025464498,0.0890182455969404,0.071347429934796
"59","2006-11-01",0.016466656343096,0.0332316635059704,-0.105618198903002,0.138571960512845
"60","2006-12-01",0.0126157828146705,-0.0378959132181054,0.161656995533868,-0.0790378049105214
"61","2007-01-01",0.014059043023178,-0.0465807624828717,-0.081778923967555,0.0506840374168889
"62","2007-02-01",-0.0218461759919444,-0.00296071245360352,-0.00781301803895162,0.0450577253089122
"63","2007-03-01",0.00997998293920643,0.0382303336486449,0.0611028499085113,-0.0547256469726562
"64","2007-04-01",0.0432906904267598,0.0829510600589887,0.0201837776836651,-0.00127323232947307
"65","2007-05-01",0.0325492287073617,0.0627046613469973,0.11056175886019,0.00359957521980103
"66","2007-06-01",-0.017816322547885,-0.00777449043862966,0.00707327640094646,-0.077187473923247
"67","2007-07-01",-0.0319818783619883,0.0245420869146262,-0.00754397575009558,0.0365991619712687
"68","2007-08-01",0.0128635720188579,0.0232791596837882,-0.0458713849714566,-0.0628026791081856
"69","2007-09-01",0.0357940081786008,0.0340760561841498,0.0131863949464135,0.138106315051926
"70","2007-10-01",0.0148223382235548,-0.077153598816413,-0.000813138733414376,0.0516294351880338
"71","2007-11-01",-0.0440434173794158,-0.0358962407087623,0.0265942206158332,-0.0320334296061823
"72","2007-12-01",-0.00862850856129793,0.0187160899338144,-0.028813405895552,0.0573381261300869
"73","2008-01-01",-0.0611634322777699,-0.0553843432515585,-0.0783881077688114,0.144315255395833
"74","2008-02-01",-0.0347611927372882,-0.0156933056965103,-0.0959838758327796,0.16946119274949
"75","2008-03-01",-0.00595962339781742,0.015927691674722,-0.0254815589904248,-0.133567164897026
"76","2008-04-01",0.0475466976412291,-0.0284268752963286,0.0127383824853051,-0.0188369840947207
"77","2008-05-01",0.0106741817040685,0.008582654813589,0.23767063128621,-0.00281094375545787
"78","2008-06-01",-0.0859623848263145,-0.09693496374159,-0.0494787176624667,0.0353865615491427
"79","2008-07-01",-0.00985937118530278,0.0114952235123937,0.0146314992291656,0.0154666159307304
"80","2008-08-01",0.0121904646691215,0.0171905433574611,-0.0360513472605101,-0.237307509306349
"81","2008-09-01",-0.0907914335437922,-0.0392133366349776,-0.146720575301736,-0.113687323642471
"82","2008-10-01",-0.169424524017771,-0.0587030482870488,-0.251854358708051,-0.191561213897795
"83","2008-11-01",-0.0748490423387097,0.0409022409726543,-0.151419013508969,0.0678496475685586
"84","2008-12-01",0.00782157663349947,-0.133325643131679,-0.16994178793019,0.0948191896807027
"85","2009-01-01",-0.0856573430580543,-0.0651724304102366,0.156749738206223,0.117857202765894
"86","2009-02-01",-0.109931197620199,-0.154861153324477,-0.232853790869908,0.0287539651369588
"87","2009-03-01",0.0854044619953229,0.105599519916466,0.108147098281906,-0.00698758942455158
"88","2009-04-01",0.0939250791482633,0.158487373762721,0.188028331690812,-0.045347922238932
"89","2009-05-01",0.0530814463851665,-0.00868070937258636,-0.00164280125967275,0.266994284905554
"90","2009-06-01",0.00019582726560996,0.0617173903871739,0.114097421439302,-0.135100201455219
"91","2009-07-01",0.0741417271477842,0.173377558735986,0.143279381164969,0.0239162699616755
"92","2009-08-01",0.0335601888685442,0.0224047792923776,0.105942828153249,0.067153291175359
"93","2009-09-01",0.0357233457231196,0.0310529760684302,0.0837232453724497,0.120382988302617
"94","2009-10-01",-0.0197620005268142,-0.00311633825751079,-0.111031547362023,-0.0189254872909209
"95","2009-11-01",0.0573640614537276,0.0526025385521947,0.168957237078344,0.129433725152837
"96","2009-12-01",0.0177705709193383,0.0744921445355107,0.0743433430189206,-0.088705164564257
"97","2010-01-01",-0.0369742456922622,-0.0263695950771643,-0.0978440906628136,-0.0386941512437434
"98","2010-02-01",0.0285136890465461,-0.00422441088814196,0.122369028832834,0.0106918289542488
"99","2010-03-01",0.0587964255454974,0.0495171618709402,0.0931343358762284,0.0665836786026102
"100","2010-04-01",0.014759230482013,0.061026673767691,0.0543763087402598,0.0653442753276767
"101","2010-05-01",-0.0819758420731905,-0.10556010133283,-0.107556599860731,-0.0125958126699548
"102","2010-06-01",-0.0538824422398385,0.00222818754683995,-0.121446048720877,0.00998327182319358
"103","2010-07-01",0.0687778495746352,0.0829220335581728,-0.0175871641296931,-0.0345963312707572
"104","2010-08-01",-0.0474491836326048,-0.0817161549465963,-0.0343717339991614,0.0767918309060567
"105","2010-09-01",0.0875511030511356,0.110817948766429,0.237300610411096,0.125726313914315
"106","2010-10-01",0.0368559940355406,-0.0287164536654337,0.0428527525617026,0.134209323417507
"107","2010-11-01",-0.00229024974657666,-0.00284981045003441,0.0063220425445305,0.135291702417945
"108","2010-12-01",0.0653000403471551,0.0340700788383073,0.183038278434582,0.0998542171206362
"109","2011-01-01",0.0226455743591392,0.0187719350170108,0.00965458178993495,-0.0924453574325799
"110","2011-02-01",0.0319565637280934,0.0490218600726517,0.00597675464970493,0.208835390586569
"111","2011-03-01",-0.00104731293916649,0.0198670672702665,0.0641634663019894,0.110540615522304
"112","2011-04-01",0.028495380666536,0.039678983432323,0.114560306307711,0.274952420029598
"113","2011-05-01",-0.0135009528952232,-0.0291122513688995,-0.000801697732654261,-0.197952269252524
"114","2011-06-01",-0.0182574616524793,0.010903478553046,0.0248645658436855,-0.0999999594181126
"115","2011-07-01",-0.0214744253066662,-0.0812861114407485,-0.175112463428246,0.148049595122418
"116","2011-08-01",-0.0567911079523289,-0.0477392608103463,-0.125474214113705,0.0411841017158381
"117","2011-09-01",-0.0717619880808965,-0.129019219112676,-0.152427553299553,-0.285290499329245
"118","2011-10-01",0.107723038437441,0.100710446351342,0.186239688645399,0.156693144351655
"119","2011-11-01",-0.00505871510701139,0.0255632010490057,0.0115999741893551,-0.0430621616580701
"120","2011-12-01",0.00853276366663613,0.0156400259250218,-0.0685333143387193,-0.158124983310699
"121","2012-01-01",0.0435830627049854,0.0609327308712662,0.215860050924255,0.19821819374088
"122","2012-02-01",0.0405894637681172,0.0102637647604953,0.0270781579565338,0.039343262261156
"123","2012-03-01",0.0313323145314419,0.0252539991946921,0.0204034466413976,-0.0646795864572445
"124","2012-04-01",-0.00749745237249599,0.00168158954120723,-0.0502113252192666,-0.0404715928738097
"125","2012-05-01",-0.0626507257145437,-0.0553944124677542,-0.0360362867517234,-0.104616455065629
"126","2012-06-01",0.0395549822283363,0.0688376959483994,-0.034923769730337,-0.0114984969016904
"127","2012-07-01",0.0125975742047879,0.0181913301234509,-0.021616452991453,0.0176360685715105
"128","2012-08-01",0.0197633695060857,0.0150171388102625,-0.0295110936671509,0.135324482401369
"129","2012-09-01",0.0242361536177753,0.00441383159049114,0.0347145691693811,0.087365980731505
"130","2012-10-01",-0.019789409716294,-0.0521532059873607,-0.061546726055194,-0.0660095315020736
"131","2012-11-01",0.00284671668504277,0.0382422218069154,0.0639066858777031,0.0348576954471156
"132","2012-12-01",0.00706823095628462,0.0276600150241615,0.0692086337539553,-0.0923980134339584
"133","2013-01-01",0.0504280964668689,0.0829291745975977,0.0964775573458421,0.0364317216291965
"134","2013-02-01",0.0110606487650415,0.0343111479101004,-0.0736938513881131,-0.0952693681882701
"135","2013-03-01",0.035987723982873,0.0285242374236716,0.0118129476921489,-0.00435732880334583
"136","2013-04-01",0.01808576777989,-0.0150500162645228,-0.00980502107478431,-0.144420167060646
"137","2013-05-01",0.0207628116830578,0.0530984613800045,0.096766351325823,-0.0861039483906888
"138","2013-06-01",-0.0149993015955808,-0.00268923784628394,-0.0591860082139262,-0.115205277946682
"139","2013-07-01",0.0494620799130854,0.073891687891622,0.0489928476117776,0.00896152253280635
"140","2013-08-01",-0.031298019479344,-0.0327861994903922,0.0427011522460796,0.180773307322704
"141","2013-09-01",0.0297495232591953,0.0571460679043303,0.0988417748171628,-0.0752212714267617
"142","2013-10-01",0.0445957527619447,0.053931734497386,-0.0072737470313472,0.009569414669373
"143","2013-11-01",0.0280494713673287,0.0608660661881137,0.0553585441813205,-0.0881516861006807
"144","2013-12-01",0.023562791975446,0.0556374898901184,0.0675750294663198,-0.0275468135629144
"145","2014-01-01",-0.0355829059558116,-0.085989168214856,0.019127360751853,-0.0138962231029169
"146","2014-02-01",0.0431170301781616,0.0510178072227736,-0.0209802412693352,0.102981004875989
"147","2014-03-01",0.00693216541822705,0.013518975661309,-0.0177409263678451,-0.0643734369231383
"148","2014-04-01",0.00620078915341415,0.0252836153356062,-0.0336194971497579,-0.0304622795780272
"149","2014-05-01",0.0210302800732804,0.0248761406153855,0.0562149326803254,-0.0205850043127159
"150","2014-06-01",0.0190583317494701,0.0110045635428844,0.00878075234351794,0.120022128620072
"151","2014-07-01",-0.0150798308453424,-0.0164061891261877,-0.0212682748616426,-0.0330864235206887
"152","2014-08-01",0.0376552955798253,0.0220742159544418,0.0190765988779613,-0.0444331380297945
"153","2014-09-01",-0.015513837249454,-0.0102447990003297,-0.00314919351658438,-0.126135693131139
"154","2014-10-01",0.0232014606672031,0.0853331549361305,-0.0275786081319579,-0.0519877897026274
"155","2014-11-01",0.0245335886463149,0.0411003875293008,0.08087038069249,-0.0432258113738029
"156","2014-12-01",-0.00418858751599704,0.0319318328037124,-0.0421152358303436,0.0155091366887321
"157","2015-01-01",-0.0310408058384106,-0.0122931174168307,-0.0774303752859323,0.0982736025679549
"158","2015-02-01",0.0548925108906233,0.039125254443513,0.120290214203615,-0.040507919763129
"159","2015-03-01",-0.0173961071142196,-0.0158558615915976,-0.0156363790408849,0.0037807448046232
"160","2015-04-01",0.00852081982253527,-0.0518941577760723,-0.00187951125083496,-0.0313873189216165
"161","2015-05-01",0.0104913823045898,0.0172006685884643,-0.0043507350339147,0.0362929005098294
"162","2015-06-01",-0.02101167197973,-0.0239145218075908,-0.063365111718298,-0.0600375266972153
"163","2015-07-01",0.0197420294351849,-0.0191833641037831,0.0640878407069192,-0.0632069079270261
"164","2015-08-01",-0.0625808182558656,-0.0607904831826889,-0.113308979815979,-0.00639205632638962
"165","2015-09-01",-0.0264428312800015,0.004338196028004,-0.0545306905328484,-0.00857754735684968
"166","2015-10-01",0.0829831178126665,0.108908834859813,0.10310580632363,0.0670512121736975
"167","2015-11-01",0.000504869110334871,-0.00400719714709374,0.107521174896977,-0.0918919319476059
"168","2015-12-01",-0.0175301850326925,-0.0316148932914299,-0.000239110272456156,-0.0186011910569472
"169","2016-01-01",-0.0507353220469523,0.00238964960473065,-0.0970356192355127,0.0303260488953683
"170","2016-02-01",-0.00412836030900354,0.0388743291210418,-0.00796798434533164,0.0448859197813243
"171","2016-03-01",0.0659911144400585,0.0698917313186607,0.0669344436035315,0.0338028522787344
"172","2016-04-01",0.00269939828333254,0.00450115165611509,0.0268505823354521,0.15667569409039
"173","2016-05-01",0.0153246025252884,0.00561589839160104,0.124702338207896,-0.105418139582428
"174","2016-06-01",0.000910921240124374,0.0473268798993811,-0.033340379835438,0.175773607881883
"175","2016-07-01",0.0356098007533154,0.0185012410705434,0.0873928783221591,0.0834266360693496
"176","2016-08-01",-0.00121924289901931,0.00493412146807803,-0.0234878155928254,-0.0842377796372646
"177","2016-09-01",-0.00123445113931731,-0.0106666002938665,0.00234146648088585,0.0270881189720595
"178","2016-10-01",-0.0194256789090345,-0.062021380212762,-0.0724518734137084,-0.0675824943969017
"179","2016-11-01",0.034174521829295,0.0389592233463598,0.00940977883432659,-0.0771950217411902
"180","2016-12-01",0.0182007624418659,0.0464359561568113,0.0359256732022861,-0.0351213407467404
"181","2017-01-01",0.0178843581983825,-0.0209998105623254,0.0779584473057022,0.100595601497427
"182","2017-02-01",0.0371981600668163,0.0659534880643429,0.0475802585250666,0.0444979985454603
"183","2017-03-01",-0.000389197135269415,0.0334098672641463,0.0306044240753012,-0.0069085108483331
"184","2017-04-01",0.00909120874885461,0.0235197727015386,0.0438169755343865,-0.05507250799649
"185","2017-05-01",0.0115762512463287,0.0441198229700648,0.096094428294484,0.0055214820122973
"186","2017-06-01",0.00481377520781257,0.024274881049011,-0.0170697825362107,-0.0414886746079404
"187","2017-07-01",0.0193488260011019,-0.033719129127057,0.010338220182168,0.0120941807716068
"188","2017-08-01",0.000546433019853243,0.0156579412152238,0.082455260133727,0.0471698124524438
"189","2017-09-01",0.0193029785621677,0.0332192710530441,-0.00803467782709855,-0.0546546467424146
"190","2017-10-01",0.0221881350661512,0.0966652017179164,0.0596575660037395,0.00317663224027553
"191","2017-11-01",0.0280826278065633,0.056257570426953,0.0198828322123976,-0.0177327253735048
"192","2017-12-01",0.0098316305942705,-0.0270733303745864,-0.0327843352430462,0.0309477456578304
"193","2018-01-01",0.0561787041255282,0.0642820451417381,0.098888738567253,0.0225141097876569
"194","2018-02-01",-0.0389473718793677,-0.0598405724577838,-0.0659131115615043,-0.0544342704928273
"195","2018-03-01",-0.0268844986005566,-0.0623991348184718,-0.0246391911912677,-0.00323416498133822
"196","2018-04-01",0.00271877499536832,-0.114476880663531,-0.0173392406980369,-0.00194677049112557
"197","2018-05-01",0.0216083418545836,0.014609521389819,-0.0560052851513054,0.0052015554688416
"198","2018-06-01",0.00484243626760783,0.00423607274198479,-0.0012917891644767,-0.0200517735350443
"199","2018-07-01",0.0360215561728991,0.0793004753664217,0.0679168287188314,-0.0356435627359715
"200","2018-08-01",0.0302632112767482,-0.0065937305212429,0.0251836346141534,-0.0657084230462813
"201","2018-09-01",0.00429428742646176,0.00570058772078919,0.0444181556593999,0.00586080043529469
"202","2018-10-01",-0.0694033560936963,-0.0970527453710839,-0.0815137408773158,-0.0233066063724061
"203","2018-11-01",0.0178593566547798,0.0928201465942056,0.119048257932178,-0.00671142085100462
"204","2018-12-01",-0.0917768946799725,-0.0773315430656772,-0.067588086747279,0.0900901494318909
"205","2019-01-01",0.0786844016658261,0.0512226131224411,0.13012287457816,0.0365013578692972
"206","2019-02-01",0.0297288893439271,0.0353971278682665,0.0445760152210064,-0.0279069814598745
"207","2019-03-01",0.0179242562495885,0.00880713190976623,0.0118324599831754,-0.0307587016913932
"208","2019-04-01",0.039313498313738,-0.0879295507540504,-0.0233888779855329,-0.0112834868807238
"209","2019-05-01",-0.0657777313668354,-0.157036398689669,-0.144113281794598,-0.0263909291834943
"210","2019-06-01",0.0689301639982407,0.0943544973059547,0.113646139215412,0.0498168735662572
"211","2019-07-01",0.013128152166958,0.00796110250467574,-0.0704434426428744,0.0614096384596023
"212","2019-08-01",-0.0180916272405239,-0.0744050043362307,0.0267472326327873,0.127547638101101
"213","2019-09-01",0.0171811779310207,0.0258740360548007,0.0776263059165649,-0.071720091521596
"214","2019-10-01",0.0204317705136841,0.00358887340102232,-0.00935702956267892,0.0628140700507329
"215","2019-11-01",0.0340470377144999,0.0289714957272476,0.066270575133188,-0.0591016545798405
"216","2019-12-01",0.0285898189057301,0.0481671508599522,0.0562090437767238,0.0477387076155567
"217","2020-01-01",-0.00162809281904897,-0.100668916319083,-0.0301915280484613,0.00839324862632029
"218","2020-02-01",-0.0841104836384031,-0.0593719789271813,-0.066497110890036,-0.0766944105385436
"219","2020-03-01",-0.125119282408928,-0.0770158426082861,-0.0707148722175368,-0.159690894068152
"220","2020-04-01",0.126844038165279,0.11288553774658,0.073094943708744,0.0712643170811398
"221","2020-05-01",0.0452818196655582,0.0297525599338204,0.149752390560349,0.191702460152375
"222","2020-06-01",0.0183883965139242,0.00701338651053063,0.00260947951465074,0.0210084264511019
"223","2020-07-01",0.0551013214804437,-0.0353870898417941,0.0923649318791782,0.331569624559563
"224","2020-08-01",0.0700646669017178,0.0834056255833873,0.0424583004990806,0.158057394437093
"225","2020-09-01",-0.0392279701784231,-0.00847783448688944,0.00517817664810138,-0.17499047779993
"226","2020-10-01",-0.0276657862213797,-0.00137321071771601,0.0113929013611398,0.0161737703947049
"227","2020-11-01",0.107545635443859,0.0798324780437403,0.147132874390822,-0.0427467277781521
"228","2020-12-01",0.03712145909357,0.0206801685175513,0.0136012756939374,0.167220930420101
"229","2021-01-01",-0.0111366607554452,0.00497710719432831,0.0141782946717568,0.0170940204115029
"230","2021-02-01",0.0260914513774484,-0.00341585730661564,0.0174768253735549,-0.0132052791808125
"231","2021-03-01",0.0424386325331652,0.109721467256074,0.0415335205453711,-0.0794809041606034
"232","2021-04-01",0.0524253213475585,0.0231470443489363,0.0511249983807689,0.0577092256349665
"233","2021-05-01",0.00548648867060697,0.0299281090494838,0.0351703413785502,0.0787171749950648
"234","2021-06-01",0.0222140095658347,-0.0145208978837014,0.0700788208015279,-0.0648648776030799
"235","2021-07-01",0.0227480548283887,-0.00347394444201377,0.0366685709430981,-0.024360040021247
"236","2021-08-01",0.0289904162554386,-0.0161666090330529,0.146646643357031,-0.0630554305559199
"237","2021-09-01",-0.0475691688019011,-0.0923327557007345,-0.102239687502211,-0.0731706854807863
"238","2021-10-01",0.0691438364006065,0.0185841164057885,-0.000253797737967854,0.0765107046686353
"239","2021-11-01",-0.00833370618474616,-0.0483549904060522,-0.04065077726329,-0.0466274639896207
"240","2021-12-01",0.0436129134620649,0.0531380790697158,0.0579852934583631,0.0213675581363229
"241","2022-01-01",-0.0525851650273939,-0.0653605356214171,-0.127340942538484,-0.0330079490593385
"242","2022-02-01",-0.0313604919459083,-0.104625848743603,-0.0630803182088623,0.0875000802370247
"243","2022-03-01",0.0357732883715463,0.011228676327192,0.0151123371054103,0.0114941782443372
"244","2022-04-01",-0.0879567118043431,-0.0313005442926748,-0.0986928306650134,-0.080419506675262
"245","2022-05-01",5.31777046446358e-05,0.0351547352671695,0.0711853342254722,-0.0570342543119312
"246","2022-06-01",-0.0839199999338268,-0.124403659852173,-0.0689086884145169,-0.0604839089571745
"247","2022-07-01",0.09111639173021,0.106869685822927,0.129072965978736,0.00321895789998461
"248","2022-08-01",-0.0424401282729984,-0.131876449172634,-0.0419302292413762,-0.113369024210679
"249","2022-09-01",-0.0933956720132744,-0.102259909221596,-0.0522416591682073,0.0554885452670317
"250","2022-10-01",0.0798634138370089,0.138371058599506,0.138214909997819,0.00685719081333702
"251","2022-11-01",0.0537528933524931,0.00143109094502081,0.122140750111063,0.15947782815569
"252","2022-12-01",-0.0589714740747305,-0.0368804446275732,-0.0343915181516325,0.077826731710086
"253","2023-01-01",0.0617528578346791,-0.0403603833131931,0.0177534958229797,-0.00862854360162502
"254","2023-02-01",-0.0261124939318186,-0.0637814910735887,-0.0664781406871027,-0.119560266581461
"255","2023-03-01",0.035051612577109,-0.0114936178725589,-0.0255686791742519,0.150884580097977
"256","2023-04-01",0.014642341662481,0.0105604365400069,-0.021035327661113,0.0397829623589245
"257","2023-05-01",0.00248234736819297,-0.121540281077212,-0.144514111593595,-0.0604347560716711
"258","2023-06-01",0.0647274649042346,0.0889664426357721,0.0395953505489621,-0.0333179639226031
"259","2023-07-01",0.0311389323550109,0.11399712381988,0.0145740689417804,0.0861656867879628
"260","2023-08-01",-0.017716390070854,-0.0433183074877631,-0.00574839715202169,-0.0132217336865584
"261","2023-09-01",-0.0487193674656249,-0.109214317267151,-0.0764022052426584,-0.0915586999974785
"262","2023-10-01",-0.021979688737983,-0.0285196207096828,-0.0755678459925868,0.0314650631684981
"263","2023-11-01",0.0891792687819701,0.0892799971588956,0.238828254274812,0.102478535054396
"264","2023-12-01",0.0442292311563601,0.120826655199311,0.0878716029778408,-0.0583656949028766
"265","2024-01-01",0.0158957075989916,-0.136937398694528,-0.062647901080104,-0.0399449408542417
"266","2024-02-01",0.0517206406237232,-0.0236353955331496,0.0558030801642235,-0.00860833603487854
"267","2024-03-01",0.031018779915343,0.170558102872992,0.0593330911124288,0.0974433430954991
"268","2024-04-01",-0.0416150717378987,0.0882054359486262,-0.0582091620186761,0.057142823607057
"269","2024-05-01",0.0480211901511991,0.0376126169328526,-0.0468339990972222,0.154262000395587
"270","2024-06-01",0.0346698012830833,0.0275586292680599,-0.00598097111152252,-0.042867454043445
"271","2024-07-01",0.0113213168878687,0.248165231835154,0.0907966411914509,-0.00677456933546161
"272","2024-08-01",0.0228347069366304,0.0559780861978867,0.0126255701581641,-0.00151568810548741
"273","2024-09-01",0.0201968840906013,0.0203944578875894,0.0389026887304105,0.0781783467218107
"274","2024-10-01",-0.00989674330315171,-0.0602049379137645,-0.122373262789627,0.049278409927827
"275","2024-11-01",0.0573012954820988,0.039386548832641,0.0604684400241813,-0.0634015237674775
"276","2024-12-01",-0.0249901370484836,-0.0281093996517772,-0.0263100094902048,-0.0569484293783334
"277","2025-01-01",0.0270163042404441,0.179022502161392,0.129969231445689,0.0827953023734356
"278","2025-02-01",-0.0142420926998251,0.019185165709485,-0.155755086249204,-0.00701510913131609
"279","2025-03-01",-0.0575446976813754,-0.0485789047187548,-0.0855221372606363,0.0946662082561989
"280","2025-04-01",-0.00762494334628983,-0.0541331564442525,-0.0801847016694619,-0.0448531590808168
"281","2025-05-01",0.0615238261407829,0.0679577682282735,0.0423585590672535,0.0135135004518676
"282","2025-06-01",0.0496068394677158,0.0312477642378783,0.0544138905512495,0.0936667124430339
"283","2025-07-01",0.0216665625306407,-0.0198371554697753,-0.0271163347954294,0.0155439896429985
"284","2025-08-01",0.0190664442950361,0.0422865363563742,0.0968089750229837,0.0861344225141327
"285","2025-09-01",0.0353236872187015,0.00235976303413765,0.0214069644771429,0.170765419720541
"286","2025-10-01",0.0226868719049238,0.0729475954279089,0.142609213992323,0.0387066186214673
"287","2025-11-01",-0.00641942560103592,-0.0130930491037913,0.00280133684339701,-0.00817988660268043
